jobpost_url,skill_stack,jobpost_name,company_name,company_star,task,qualification,treatment,welfare,end_day,education,career
/position/1067,"['tensorflow·', 'scikit-learn·', 'numpy·', 'pandas·', 'sqlalchemy·', 'opencv·', 'pytest·', 'python·', 'sql']",Machine Learning Engineer 연구 인력 채용,라인웍스,1.0,"라인웍스의 Machine Learning Engineer Team은 의료 데이터를 이용한 예측 모델 연구와 이를 제품(MDwalks EXI, MDwalks CLUE)에 녹이기 위한 기술을 담당하고 있습니다.환자의 위험도 예측, 특정 질병 발병 예측, 장기 입원 예측 등 정형화된 EMR(Electronic Medical Record) 데이터를 이용한 예측 모델을 주로 만듭니다. 그 외에도, 안저, CT, 병리 등의 이미지를 이용한 예측 및 진단 모델과 Clinical Note를 이용한 자연어 처리 모델도 연구하고 있습니다. 또한, 실제 제품에 예측 모델이 포함될 수 있도록, 모델의 경량화 및 Inference 속도 개선, 설명 가능한(Explainable) AI에 대한 연구와 개발이 함께 진행되고 있습니다.라인웍스의 서비스(https://linewalks.com/service)와 연구 과제를 위해 Machine Learning Engineer는 다음과 같은 개발 스택 및 환경을 사용합니다.* ML Library: Tensorflow, Scikit-Learn, LightGBM* Package: numpy, pandas, SQLAlchemy, OpenCV, pytest* Language: Python, SQL* Github, Yona, Git[담당업무]• AI / Machine Learning 모델 개발• 의료 관련 데이터 수집 및 비정형화 데이터 전처리 및 관리",> 유관 학문 석/박사 이상의 연구 인력 우대 채용 <[자격요건]• Computer Science 관련 학과의 석/박사 학위 혹은 그에 상응하는 연구 경력• Python 기반의 머신러닝 프레임워크 사용 경험• 뛰어난 프로그래밍 능력,> 유관 학문 석/박사 이상의 연구 인력 우대 채용 <• 시계열 데이터를 기반으로한 머신러닝 모델에 대한 전문성 • 머신러닝 모델을 기반으로한 Product 개발 능력,"라인웍스 Blog: https://blog.linewalks.com/라인웍스 복지: https://www.notion.so/2c7911475d5f4afa8827a013d2f73533• 업계/타사 대비 우수한 연봉 체계라인웍스는 개인의 성장이 회사의 성장과 직결된다고 생각합니다.라인웍스에서 개인의 꿈을 이룰 수 있도록 아낌없이 지원하고 있습니다.• 책임 근무제주 5일, 주 40시간을 준수합니다. (코어 타임 : 오전 11시 ~ 오후 5시)개인의 책임 하에 근무 시간을 자율적으로 조율합니다.쉽게 말하자면,11-5시는 필히 근무하며, 나머지 시간은 개인의 판단 하에 주간 근무 시간을 달성하면 됩니다.개인에게 보다 효율적인 근무 시간을 스스로가 찾아 일 하는 환경을 제공합니다.• 자유로운 연차 제도 & Refresh Day연차 및 반차는 별도의 승인이 필요하지 않습니다.연차 및 근태 관리는 사내 Punchbox 시스템을 사용하며, 휴가는 공유 달력에 올리면 끝- 입니다.열심히 일하고 언제든 바로 떠나세요!!연차와 무관하게 월 1회 **Refresh Day**가 자동 부여됩니다.RD도 마찬가지로 별도의 승인이 필요하지 않습니다. • 재택 근무제라인웍스는 COVID-19 확산 방지를 위해 필요한 모든 조치를 적극 시행하고 있습니다.또한 경영진의 합리적인 판단 하에 필요 시 전 사원에게 재택 근무를 권장하고 있습니다.• 종합 검진 제공라인웍스의 구성원은 2년 주기 기본 검진을 포함한 종합 검진을 제공받습니다.신규 입사자는 입사 일 기준 다음 해부터 적용 대상입니다.• 업무 맞춤형 데스크탑 or 노트북 제공**업무에 필요한 모든 기자재를 제공합니다. Dual monitor, Mac mini, Mac pro ...(업무에 따른 개인 차가 있습니다.)• 다양한 간식/음료/고급커피 무제한 제공항상 가득 채워져 있는 50종 이상의 간식, 10종 이상의 음료수!!최고급 캡슐 커피, 아아 제조가 가능한 제빙기까지!• 교육/도서/컨퍼런스 지원업무와 관련된 교육, 도서, 컨퍼런스 등을 전액 지원합니다.또한 모든 내용을 공유하여, 미처 참석하지 못한 구성원에게 간접 교육의 기회를 제공합니다.• 휴게실 및 미니 도서관라인웍스는 개인의 휴식 공간을 위해 별도의 휴게실을 운영합니다.수 십 권의 만화책부터 개발 서적까지 다양한 책으로 넘치는 [미니 도서관]을 함께 운영합니다.나른한 오후 쇼파에 앉아 자유롭게 Tea & Book Time을 즐기실 수 있습니다.아! 고양이 책 코너도 있답니다ㅎ(냐-옹)• 소모임 및 스터디 운영LINEWALKS BOARD GAME CLUB 소모임을 운영하고 있습니다.회사에 보드 게임 마스터가 계십니다.덕분에 간단한 게임부터 복잡한 게임까지 무려.. **40가지**가 넘는 보드게임이 구비되어 있다는 사실.또한 프로젝트나 업무 관련 스터디를 지원하고 직접 운영하고 있습니다.• 투명하고 즉각적인 정보 공유업무의 효율성을 높이고 투명성을 확보하기 위해 다양한 노력을 하고 있습니다.Google Chat, Yona, Notion 등의 도구를 적극 활용하고 있습니다.불필요한 회의는 최소화하고, 팀원들에게 좋은 영향을 줄 수 있는 밀도 있는 회의를 진행하고 있습니다.• 수평적 조직 구조라인웍스는 수평적인 구조 하에 창의적인 의견을 누구나 말할 수 있는 환경입니다.직급이 따로 없으며, OO님~ 식으로 호칭을 통일합니다.누구나 자유롭게 의견을 개진할 수 있으며, 대표님과 언제든 직접 이야기 나눌 수 있습니다.• 회사 위치, 근무 환경강남역 5번 출구에서 정확히 500m 입니다.오피스를 넓게 사용하고 있으며, 개인마다 각각 넓은 책상을 쓰고 있습니다.컴퓨터가 많기에 다양한 공기 정화 식물과 가습기를 설치해 두었습니다.• 자유로운 점심 시간, 맛집 탐색라인웍스의 모두는 근무 시간을 개인의 책임 하에 관리하기에 점심 시간 또한 자유롭습니다.강남역 인근이라 맛집도 많으며, 자체적인 맛집 지도(라슐랭가이드)를 제작하여 관리하고 있습니다.점심 시간 1시간을 어떻게 사용하는지는 자유입니다. 너무 고민된다면 배달 요정을 찾아 주세요! (뾰로롱)• 회식 문화 지양라인웍스는 기본적으로 공식적인 술 회식이 없습니다.회식은 분기마다 진행하며, 점심에 아주 맛있는 식사를 하곤 합니다.• 대표님의 개그가 훌륭함자타공인 유머 왕이 계십니다. (찡긋)",상시,무관,신입
/position/4043,"['python·', 'scikit-learn·', 'tensorflow·', 'machinelearning·', 'deeplearning·', 'pytorch·', 'ai/인공지능']",머신러닝/딥러닝 모델 기반 음성인식 서비스 백엔드 개발자,프렌즈몬,정보없음,• 머신러닝/딥러닝 모델 기반 음성인식 서비스 백엔드 개발,• Python 사용 가능자  [ 필수조건 ],"• AI 모델 서빙 및 A/B 테스트,  성능 분석• PyTorch, Scikit-learn, TensorFlow 등을 활용한 AI 개발 경험 및 모델 서빙 경험자",• 출근 시간 선택 가능 [ 9시 / 10시 ]• 자유롭게 반반차 사용이 가능합니다. ,2022-04-30,무관,신입
/position/6834,"['kubernetes·', 'docker·', 'pytorch·', 'deeplearning·', 'tensorflow·', 'opencv·', 'linux·', 'git·', 'python·', 'machinelearning']",ML Engineer,데이터메이커,4.1,"• 다양한 종류의 데이터 (Image, Text, Audio, LiDAR 등)에 대한 데이터 라벨링 자동화 엔진을 개발합니다.• 고급 ML 기법을 활용한 State-of-art 아키텍쳐 모델을 구현하고 개발합니다.• Active Learning, Transfer Learning, AutoML 등의 기법을 통해 모델 학습 자동화 기술을 개발합니다.• Pruning, Quantization을 통한 모델 경량화, TensorRT, openvino를 통한 inference를 최적화합니다.","• 전산학 지식 보유한 분(학 · 석사)• Python 개발이 능숙하신 분• 하나 이상의 머신러닝 프레임워크(PyTorch, TensorFlow 등)를 능숙하게 사용해본 경험이 있는 분• UNIX(Linux)기반 개발/운영 경험이나 이에 준하는 지식을 가지신 분• 지원 시 경력기술서를 PDF 형식으로 필히 첨부해 주세요.","• ML관련 서비스 개발 경험이 있으신 분• AI 코어 기술 및 응용 분야에 대한 연구 개발 경험이 있으신 분• High Availability 아키텍처 설계 경험이 있으신 분• Docker, Kubernetes, Kubeflow, MLflow 등 가상화 관련 플랫폼 사용 경험이 있으신 분• 머신러닝 관련 논문을 퍼블리시한 경험이 있으신 분","• 구성원이 더욱 만족할 수 있는 환경을 만들고자 항상 고민합니다.• 임직원의 평균 연령대가 낮고, 자유로운 분위기 속에서 근무할 수 있습니다.• 스낵바 운영, 도서구입비용 지원, 자율 복장, 최고급 업무 장비와 소프트웨어를 제공해 업무에 집중하실 수 있도록 지원해 드립니다.• 생일 및 경조 지원, 명절 귀향비, 성과급을 지급합니다.• 청년내일채움공제 등 각종 청년지원사업 참여를 권장하고 지원합니다.• 이 외에도 구성원이 원하는 사항을 최대한 반영할 수 있도록 귀를 기울이고 있습니다.",상시,대학교졸업(4년) 이상(졸업예정자 가능),신입
/position/7006,"['c·', 'c++·', 'xml·', 'machinelearning·', 'deeplearning']",영상처리/인식 알고리즘 및 Application 개발 (1명),비욘드아이,1.9,• 영상 인식 기능 개발 업무 (딥러닝 활용 사물인식 기능 개발)• 영상 인식 관련 PC Tool 개발 업무• Embedded Linux Porting 및 영상처리 알고리즘 개발&지원,"• 경력 : 신입 ~ 7년차 (사원~ 선임연구원급)• C, C++ , XML 개발 경험 및 이해&활용 가능자• Open Source 알고리즘 기반 개발 경험 및 분석 가능자• Machine / Deep Learning Framework 경험자","• Windows Application 개발 가능자• Open VG / GL / CL 경험자• Data Sheet 분석 및 개발 가능자• 전장 개발, CAN 개발, 차량용 제품 개발 경험자• AUTOSAR, A-SPICE 경험자• MICOM CAN/LIN 개발 경험","• 근무 환경 : 내근 100% , 비즈니스 캐주얼, 근속연구 8~9년, 연령 구성 다양, 대부분 야근 없음• 복리후생 : 경조금 및 경조휴가, 출산장려금, 상조용품, 보육수당 (3자녀 이상), 식대 지급 (연봉별도), 장기근속자 시상, 의료비 지원 (월간 20만원 초과액의 50%, ~100만원 한도), 독감백신 무료 접종, 건강검진 지원 (만 40세 이상 종합검진 본인부당금 20만원 한도내에서 50% 지원), 상해보험 지원 (희망자, 월 최대 5만원 내 가입금액의 50% 지원), 선택적 복리후생 제도 (직급별 복지포인트 부여), 명절&생일&결혼기념일 상품권 지급",상시,"대학졸업(2,3년) 이상",신입
/position/3614,"['c++·', 'python·', 'opencv·', 'c#·', 'rust·', 'r', 'language']",[WATA Inc] 비젼 알고리즘 개발 연구원,WATA Inc.,정보없음,• LiDAR & Vision SLAM• LiDAR Object Detection & Lane Detection• Radar / LiDAR / Camera / IMU 센서를 활용한 측위솔루션 연구• Vision Based Image Processing,"• 4년제 대졸 이상 관련학과 졸업자• 신입/경력 무관• Radar / LiDAR / Camera 등 센서 데이터 처리를 통한 Object detection, Localization 수행 경험자• 머신러닝 & Deep Learning 소프트웨어 개발 경험자","• c++, c#, rust, opencv, python, r 중 1개 이상 사용자 우대• OpenCV 및 상용(Cognex, MIL, Halcon, eVision 등) Library 경험자• 관련분야 석/박사급 전공자 우대• Radar / LiDAR 등 센서 시뮬레이션 개발 경험자 우대","• 탄력 근무제 실시(출근 : 8~10시 , 퇴근 5~7시)• 중식 제공• 생일 유급 휴가 제공• 직급 호칭이 없는 수평적 조직 구조• 강요 없는 자유로운 회식• 눈치 보지 않고 휴가/연차 사용• 최신형 개발 장비 지급• 자기개발비 지원(도서구입, 온라인 강의, 세미나 참석 등)• 인재 추천 지원금• 우리 사주 및 스톡옵션 제공• 퇴직금, 장기 근속자 포상• 경조사비 지급, 국책 연구과제 연수수당 지급, 특허 출원 수당 지급• 원하는 직원에 한해 해외 법인 순환 근무 기회 제공<기타사항>* 연봉 협상은 개인 역량에 따라 협의하고 있습니다.* 재직중인 분들은 퇴근(오후 6시) 후 면접 가능합니다. * 궁금하신 내용은 인사 담당자에게 문의 주시면 됩니다.",상시,대학교졸업(4년) 이상,신입
/position/4518,"['ai/인공지능·', 'python·', 'java·', 'spring', 'boot·', 'rest', 'api·', 'deeplearning']",주차관제 AI S/W 개발 부문 채용 ,파킹클라우드,2.1,"• AI 솔루션 개발 및 유지보수 (LPR, Object Detection, Object Tracking 등)• AI 영상 인식 전/후 처리 개발 ",• Java (spring boot) 소스코드 이해 (필수)• AI 이미지 인식 관련 기본 지식(CNN 등)• AI Training/Inference 경험• python 소스코드 이해 및 개발 가능,• 팀워크 및 원활한 커뮤니케이션 능력• Rest API에 대한 이해 및 개발 가능자• RDBMS에 대한 이해 및 개발 가능자 ,• 우수사원포상• 퇴직연금• 자격증 수당• 교육비 지원• 사내인재추천수당• 경조금/경조휴가• 야근/휴일수당• 4대보험(일용직포함),상시,무관,신입
/position/4854,"['pytorch·', 'python·', 'c++·', 'docker·', 'tensorflow·', 'hadoop']",[아틀라스랩스] 전문연구요원 STT Engineer (음성인식),아틀라스랩스,3.5,"• Kaldi, pytorch 기반 한국어, 일본어 언어모델 개발• Kaldi, pytorch 기반 한국어, 일본어 음향모델 학습• End-To-End 기반 음성 인식기 개발","• 관련 분야 석사 이상의 학위• Python, C++ 중 최소 한가지 능숙• Unix 개발환경 경험• 음성 인식 기본 이론 이해","• 음성 인식기 개발 및 연구 경력• AI 기술에 대한 전반적인 이해도• Docker 기반 개발 경험• 대규모 데이터 처리 프레임워크 사용경험(grid engine, hadoop 등)• Pytorch / Tensorflow 기반 개발 경험• 신호처리 지식 보유","[문화 Culture]아틀라스랩스는 최소한의 것을 규정합니다. 신뢰를 기반으로 스스로의 업무에 대해 책임감 있게 행동하고, 자유롭게 일할 수 있는 문화를 만들어가고 있습니다. • 다양한 나라와 배경의 실력있는 동료들과 함께합니다.• 구성원은 규칙이 아닌 회사의 목표와 문화로 관리합니다.• 근무 형태는 정규직으로 3개월 수습 기간이 있습니다.[근무환경 Working environment]• 자유로운 출퇴근과, 원격근무로 근무시간과 근무장소를 관리하지 않습니다• 휴가는 자가승인을 기본으로 연간사용일수를 제한하지 않습니다. • 사무실은 패스트파이브 강남역 2호점으로 신분당선역 바로 앞에 위치해 있습니다. [혜택 Benefits]• 자율근무, 재택근무, 자율 휴가제 • 무제한 커피, 우유 및 차 제공• 야근 식대제공• 설, 추석 명절, 결혼, 출산 선물제공• 도서구입비 지원• 최고의 업무환경을 위한 듀얼 모니터, 소프트웨어, 개인노트북 및 악세서리 지원",상시,석사졸업 이상,신입
/position/4883,"['python·', 'ai/인공지능·', 'google', 'ai', 'platform·', 'deeplearning·', 'machinelearning·', 'nlp·', 'bigdata·', 'aws']",[전문연구요원/신입가능] AI/Recommendation System 리서치 엔지니어 - 병역특례,버즈니,3.6,"※ 참고사항 : 1. 해당 공고는 전문연구요원 특별 채용입니다.2. 대졸 초임 기준 5000만원 수준 연봉 3. 해당 직군은 전문연구요원으로도 지원 가능합니다.(신규) 석,박사 졸업 혹은 22년 2월 졸업(예정)인 신규편입 대상자(전직) 1년 6개월의 복무 후 전직이 가능한 대상자 ■ 팀 소개머신러닝 기술을 이용하여 홈쇼핑 사용자들에게 새로운 가치를 제공하기 위해 노력합니다.또한 이를 통해 홈쇼핑모아 서비스의 확연한 차이를 이끌어 내고자 하며, 외부에 버즈니의 머신러닝 기술을 공개하여 커머스 AI 기술을 선도하는 기업으로 자리 잡고자 합니다.■ 우리의 성장 가능성머신러닝의 결과물을 저장하고, 사용자에게 제공하는 경험을 쌓을 수 있습니다.그 과정에서 클라우드 서비스를 활용한 효율적이고 안정적인 아키텍처를 구성하는 능력을 키울 수 있습니다.■ 주요업무• E-commerce에서 사용되는 추천 기술 (Collaborative Filtering, User/Item Feature Extraction, Matrix Factorization, User Segmentation, Multi Armed Bandit, Graph Neural Network) 연구/개발• 최신 추천 기술 서비스 적용 가능 여부 분석 및 서비스 적용■ 버즈니 리서치 엔지니어가 일 하는 방식•'단순한 모델 개발 넘어 서비스 적용 중요'http://naver.me/5xK9TW2L■ 버즈니 AI/Lab 콘텐츠• https://bit.ly/3c2MoPY• https://bit.ly/3n7MTi3■ 버즈니 전문연구요원은 어떻게 일할까?• http://naver.me/xIZqvCu1",• 대용량 데이터 처리 환경에서의 업무 경험이 있으신 분• 추천 관련 전공 석/박사 학위 소지 또는 그에 준하는 연구/개발 경험이 있으신 분• 논문을 빠르고 정확하게 이해하고 구현할 수 있으신 분• 최신 추천 기술 동향을 파악하고 계신 분• Python 사용 능력이 능숙하신 분,• 추천 시스템 관련 오픈소스 컨트리뷰션 경험이 있으신 분• 서비스에서 생겨나는 데이터를 기반으로 분석을 한 경험이 있으신 분• 통계에 강하신 분,"■ 버즈니크루에게 제공되는 다양한 베네핏 [연봉상위 1% 대우]• 우리는 우수한 인재를 우리의 동료로 함께 하기 위한 투자를 아끼지 않습니다.• 우리는 지난해 개발 직군 대졸 신입 초봉을 5000만원으로 일괄 인상했습니다. • 경력직의 경우 업계 최고 수준의 대우를 보장합니다. [개인 법인카드 지급]• 밥값 걱정없이 맛있게 먹고 즐겁게 일 할 수 있게 적극 지원해요!  1일 1만원 한도로 식사는 물론, 커피숍이나 편의점 등 재택근무에도 자유롭게 사용 가능해요![회사에서 돈 쓰지 마요!! 버즈니가 쏩니다.]• 점심식비 10,000원/일 (연간 200만원 이상/재택근무 포함)• 명절 상여금 1,000,000원 / 당해년도 (설,추석 각 50만원) • 회식비 지원 360,000원 /당해년도• 도서지원비 240,000원 /당해년도• 자기계발비 480,000원 /당해년도• 홈쇼핑지원금 600,000원 /당해년도 (판매가의 30% 지원)• 생일 지원금 100,000원 /상품권• 건강검진 지원금 800,000원 /종합검진 업그레이드[자율 출퇴근 제도]• 7시~11시 중 출근 시간을 선택할 수 있으며, 일주일에 40시간 근무합니다. [Role-driven 조직]• 버즈니크루는 스스로가 결정권자로서 모든 일에 책임감을 가지고 일하고 있습니다.• 우리는 서로의 의견을 존중하며, 더불어 많은 이야기를 통해 합리적인 의사결정을 합니다.• 내가 내 분야의 전문가로서 얼마만큼 성장할 수 있는지는 오롯이 나에게 달려있습니다.[불필요한 체계가 없는 환경]• 우리는 모두 수평적인 동료로서 함께 일하고 있습니다.• 딱딱한 직급 대신 닉네임으로 서로를 부르고, 불필요한 형식의 보고가 아닌 노션과 슬랙, 스몰톡을 통해 업무 유관자와 그때 그때 공유합니다.  [기회와 보상]• 더 나음을 생각하고 실행하는 버즈니크루는 언제나 두팔 벌려 환영합니다!• 성장의 즐거움을 즐기는 것은 버즈니의 가장 큰 성과로서, 그에 맞는 보상으로 보답하고자 합니다.[실패가 아닌 경험]• 우리는 실패가 아닌 ""경험했다"" 라고 이야기합니다.• 경험은 쌓일수록 더 좋은 다음을 만들 수 있다고 믿기에, 많은 시도를 해보는 것이 더 중요하다고 생각합니다.[일하기 좋은 환경]• 최고의 퍼포먼스는 좋은 환경에서 더 빛을 발할 수 있기에, • 업무에 필요한 최신 업무 장비(맥북 프로)와 쾌적한 사무실 환경에는 적극적인 지원을 하고 있답니다. [배움에는 무한으로 지원]• 넓은 지식의 바다에서 우리는 배워도 배워도 부족함을 느낍니다.• 배움에는 갈증을 느끼지 않도록 사내도서관 운영을 통해 무제한으로 도서를 신청하고 볼 수 있습니다. 더불어 외부 교육 뿐만 아니라 내부 세미나를 통해서도 배움의 장을 접할 수 있도록 환경 마련에 힘쓰고 있습니다.그밖에도,#캐쥬얼복장 #자유로운 휴가 사용 #리프레시 휴가+휴가지원금 #건강검진 지원 #자율 회식/문화 회식 #도서구입비 지원 #쾌적한 휴식공간(B-라운지) #장기근속 지원 #올빼미 지원(늦게 퇴근하면 당연히 늦은 출근) #스톡옵션#수평적조직 #전문연구요원",상시,석사졸업 이상,신입
/position/6959,"['python·', 'node.js·', 'mysql·', 'elasticsearch·', 'aws·', 'rest', 'api']","젊고 트렌디한 IT개발팀, 코드크레인에서 AI/빅데이터 개발자를 모집합니다",코드크레인,3.3,"• AI/빅데이터 관련 개발 (텍스트 분석, 개인화 추천, 검색 엔진 등)• 백엔드 개발 (restful API, DBMS설계 및 연동 등)",• 학력: 대졸 이상,"• 관련 전공(AI/빅데이터 석, 박사 학위 및 정보처리기사 자격증을 보유하신 분)• 백엔드 개발 경험 1년 이상이 있으신 분• DBMS에 대한 이해 및 개발경험이 있으신 분• Python 및 Node.js에 대한 이해 및 개발경험이 있으신 분","• 연금/보험: 4대보험은 기본이죠!• 휴무/휴가: 연차, 반차, 정기휴가를 자유롭게 사용하세요!• 커피/간식: 당 떨어질 일 없도록 무제한으로 제공해요! 원하는 간식이 있다면 말만 하세요! 코드크레인의 해피크루가 준비해줄거에요.• 석식제공: 야근하는 분위기가 절대 아니에요! 하지만 불가피한 야근이 있을 시, 석식비용을 제공해드립니다!• 워크샵/MT: 코로나로 잠시 중단된 상태이지만, 구성원간 화합을 다질 수 있는 재미있는 워크샵/MT를 1년에 1~2회 떠나요!• 코드크레인 전용공간: 15층 전용 엘레베이터를 이용하는 코드크레인 본사, 확 트인 뷰를 즐길 수 있는 전용 테라스 공간과 사무실을 보유하고 있어요!",상시,대학교졸업(4년) 이상(졸업예정자 가능),신입
/position/6888,"['machinelearning·', 'ai/인공지능']",Machine Learning Engineer (조합최적화문제),마키나락스,4.3,"•  조합최적화 문제란? 이산적인 탐색공간에서 최적의 해를 찾는 문제입니다. 탐색공간이 연속적인 문제와 비교해봤을 때 상대적으로 해를 찾아가기 위한 단서가 부족하므로 수많은 해의 후보들을 영리하게 탐색해가는 것이 본 문제의 핵심이 됩니다. 예를 들어 오늘 중으로 100건의 택배를 배달해야 하는 배송 기사가 있다고 가정해봅시다. 이때 택배의 배송순서를 어떻게 정하냐에 따라 총 배송 시간은 천차만별로 달라질 것입니다. 그렇다면 배송 기사는 100! 개의 배송경로 중에 가급적 총 배송 시간이 적은 경로를 고를 필요가 있습니다. 이는 O(N!)의 탐색 문제로 NP-Hard군에 속하는 문제입니다. 세상에는 (경로 문제 뿐만 아니라) 수없이 많은 조합 최적화 문제들이 존재합니다.• 반도체의 성능을 극대화하거나 또는 생산비용을 절감하기 위해서 소자들을 어떻게 배치해야 할 것인가?• 클라우드 시스템에서 요청받은 작업들을 각각 어떤 자원(CPU, GPU, Memory)에 배치할 것인가?• 뉴럴네트워크의 성능을 높이기 위해서는 어떤 하이퍼파라미터 조합을 사용해야 할 것인가?조합 최적화 문제 팀은 조합 최적화 문제에 대한 높은 수준의 기술력 확보와 동시에 제품 개발을 통한 새로운 시장가치의 창출을 목표로 하고 있습니다.현재는 주로 반도체의 소자 배치 문제를 풀고 있으며, 차츰 다양한 주제로 문제의 영역을 확대해 나갈 예정입니다.","• 문제와 연구내용 이해를 위한 기본적인 확률, 정보이론, 선형대수 등의 기초지식을 보유하신 분• 특정 방법론에 종속되지 않는 유연한 문제 접근, 해결 능력을 갖추신 분• 연구논문을 읽는 것과 구현하는 것 모두에 대해 깊은 흥미를 갖고 계신 분• 조합 최적화 or 강화학습 주제가 아니더라도 ML을 활용하여 프로젝트 or 연구 성과를 내본 경험이 있으신 분",• 조합 최적화 문제를 정의하고 해결하는 것에 흥미를 갖고 계신 분• 강화학습을 이용한 조합 최적화 알고리즘 구현 경험• 강화학습 외의 방법을 이용한 조합 최적화 문제 해결 경험    (예: Integer Programming or Genetic Algorithm or Simulated Annealing 등)• ASIC 쪽의 도메인 지식을 가지고 계신 분• 분산 컴퓨팅 / 병렬 컴퓨팅 기술을 활용한 프로젝트 경험,"[자율] 마키나락스는 자율적인 근무환경을 지향합니다.• 유연한 재택근무: 날이 추워도, 날이 더워도 자유로운 재택근무와 함께라면 두렵지 않아요. • 자율적인 출퇴근 문화: Core Time(10시 ~ 4시)을 제외하고 자유롭게 출근과 퇴근이 가능해요.• 무제한 휴가제도: 휴가는 필요할 때, 일수에 제한 없이 사용할 수 있어요. [몰입] 마키나락스는 업무 이외의 것에는 신경쓰지 않도록 '몰입'할 수 있는 환경을 지원합니다.• 최신 장비 지원: 맥북 프로, 4K 모니터 등 신규 입사자가 원하는 장비를 400만원 한도 내에서 지원합니다. • 스탠딩 데스크: 소중한 여러분의 척추 건강 스탠딩 데스크로 지키세요.  • 건강검진: 언제나 건강이 최고.  연 1회 30만원 상당의 종합검진을 지원합니다.  • 점심 및 저녁 식사: 회사에 출근할 때도, 재택할 때도 식사 걱정은 하지 마세요. 회사 돈으로 먹으면 되니까요.  • 장기근속 유급 휴가: 열심히 일한 당신 떠나라! 3년 근속 시 300만원 한도로 한달살기 비용을 지원합니다. • 스낵바: 커피부터 과일까지 다양한 간식이 상시 구비! 먹고 싶은건 #Snack 채널에서 요청해보세요. [성장] 마키나락스는 회사와 구성원이 함께 성장할 수 있도록 지원합니다.• 국제 컨퍼런스/세미나: 글로벌 인사이트를 쌓을 수 있도록 국제 컨펀런스 및 세미나 참석을 지원합니다.  • 강의/도서/스터디 지원: 업무에 필요한 강의와 도서 지원 여러분의 성장을 위해서라면 아끼지 않아요. • 특허 출원/등록 보상: 특허 출원에 대해 30만원을, 특허 등록에 대해 50만원을 지원합니다.  [팀 워크] 마키나락스는 팀이 가지는 시너지를 믿습니다.• 사내 소모임: 런닝, 클라이밍, 전시, 차(茶), 커피, 3D 프린팅 등 구성원들의 취미 활동을 지원합니다. • 티 타임: 주 1회 팀별 티 타임, 1on1 세션 티 티타임을 통해 구성원들과 더 많은 대화를 나눠요.  ",상시,무관,신입
/position/3747,"['java·', 'python·', 'tensorflow·', 'keras·', 'pytorch·', 'rest', 'api·', 'mongodb·', 'nosql·', 'django·', 'dicom']",의료 인공지능 시스템 개발,메디칼파크,2.9,"• RNN, CNN, GAN• 의료영상분석, 신호처리분야• 분류, 생성 모델","• Python 프로그래밍 필수• 기타 기본적인 응용프로그램 제작 능력 • 기계학습, 딥러닝 관련 학습 경험을 피력할 수 있는 설명자료 제시",• 영상처리 관련 CNN 기반 딥러닝 개발 경험• 분류 모델 학습 경험• 생성 모델 학습 경험• 신호처리 관련 RNN 기반 딥러닝 개발 경험• 수학 또는 응용통계 관련 전공자,"• 퍼포먼스에 대한 보상• 정부과제 인건비 계상 연구원은 연차별 연구성과금 지급• 중식 별도 제공• 복리후생비, 기숙사지원비 지급",상시,대학교졸업(4년) 이상,신입
/position/5827,"['deeplearning·', 'python·', 'java·', 'c·', 'c++·', 'linux']",음성/자연어 딥러닝,포지큐브,3.6,"• 음성인식 딥러닝 개발• STT 기술 개발 : SpeechToText 기술 개발- wav2vec 학습- wav2vec 경량화- wav2vec 정확도 개선- 자사 TTS를 이용한 샘플 제작- 한국 주소 DB 구축- STT 결과 Text와 주소 매칭 엔진 개발 • 노이즈필터 및 음성 특징 분석 딥러닝 개발• 딥러닝을 이용한 음성 특징 분석 및 노이즈 제거 기술 개발- 전화 음성의 연령대, 성별 추론 엔진 개발(딥러닝)- 전화 녹음의 background sound 및 white noise 제거 기술 개발• NLP/NLU 딥러닝 개발 - BERT / ELECTRA 연구 - 자연어 형태소 분석 연구 - 챗봇 연구",• 딥러닝 기초 지식• Python• Docker / Conda / Linux 사용 경험,"• 머신러닝/딥러닝 경험자• 음성 분석 또는 노이즈 제거 기술 개발 유경험자• word vector, TTS, STT, NLP 기술 개발 유경험자• 최신 논문을 이해하고 구현 가능한 자 • Java, C/C++ 중 하나이상 가능 자 • 컴퓨터공학 / 한국어 / 음성학 전공 • 경력 - 분야 무관 딥러닝 2년 이상 ","[근무환경]• 근무형태 : 정규직 (수습기간 3개월)• 근무시간 : 주5일 (월~금)[혜택 및 복지]• 저녁에 업무가 잘되는 당신, 선택적 자율출퇴근제• 오늘은 혼자 있고 싶어요, 재택근무 가능• 몸이 건강해야 마음이 건강하다! 매년 제공되는 건강검진• 당신의 개성을 존중합니다. 개인별 맞춤 장비 제공• 먹고 일하는 직원이 행복하다! 화수분처럼 쏟아지는 간식bar• 근무시간에 탁구 경기 가능! 탁구대, 플스 구비• 합법적 비상금 충당 가능! 매월 초 식대 제공(비상금 충당 가능)• 서로 윈윈하자! 자기계발비, 교육훈련비, 도서지원• 곧 더 넒은 곳으로 갑니다! 160평 규모의 사무실과 카페테리아• 스톡옵션, 퇴직연금, 성과급 제도 운영(더 많은 복리후생을 제공하기 위해 HR팀 열일중입니다!)",상시,대학교졸업(4년) 이상,신입
